NodeID1,Top_Node,REID1,RE1,NodeID2,Domain(L1),REID2,RE2,NodeID3,Subdomain(L2),REID3,RE3,NodeID4,Workflow(L3),REID4,RE4,NodeID5,Unit_Node1,Description(L4),REID5,RE5,NodeID6,NextNode
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff021,Labeling Specifications for Mandatory Information,rf021,Belonging to node 'Labeling Specifications for Mandatory Information',ff0212,Legibility Requirements,"Mandatory information must generally appear parallel to the base of the container, on a contrasting background, and separate from any descriptive or explanatory information.",rf0211,Follow node 'Legibility Requirements',ff0213,Sulfite Declaration
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff021,Labeling Specifications for Mandatory Information,rf021,Belonging to node 'Labeling Specifications for Mandatory Information',ff0213,Sulfite Declaration,"If not separate from surrounding nonmandatory information, the declaration must appear significantly more conspicuous than the surrounding text to meet visibility requirements.",rf0211,Follow node 'Sulfite Declaration',ff020,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff022,Specific Labeling for Additional Disclosures,rf022,Belonging to node 'Specific Labeling for Additional Disclosures',ff0221,Health Warning Statement,"The statement must meet unique type size and legibility requirements, as specified in Chapter 3 of the document. It should remain bold and clearly visible.",rf0221,Follow node 'Health Warning Statement',ff0222,Saccharin Disclosure
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff022,Specific Labeling for Additional Disclosures,rf022,Belonging to node 'Specific Labeling for Additional Disclosures',ff0222,Saccharin Disclosure,"Requires placement on a contrasting background, separate from all other label information, ensuring high visibility for consumers.",rf0221,Follow node 'Saccharin Disclosure',ff0212,Legibility Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff022,Specific Labeling for Additional Disclosures,rf022,Belonging to node 'Specific Labeling for Additional Disclosures',ff0212,Legibility Requirements,"Mandatory information must generally appear parallel to the base of the container, on a contrasting background, and separate from any descriptive or explanatory information.",rf0221,Follow node 'Legibility Requirements',ff020,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff023,Combination of Mandatory and Nonmandatory Information,rf023,Belonging to node 'Combination of Mandatory and Nonmandatory Information',ff0211,Type Size for Mandatory Information,Specifies a minimum type size of 2 mm for containers larger than 200 ml and 1 mm for containers of 200 ml or less. These requirements ensure visibility and compliance with labeling regulations.,rf0231,Follow node 'Type Size for Mandatory Information',ff0213,Sulfite Declaration
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff023,Combination of Mandatory and Nonmandatory Information,rf023,Belonging to node 'Combination of Mandatory and Nonmandatory Information',ff0213,Sulfite Declaration,"If not separate from surrounding nonmandatory information, the declaration must appear significantly more conspicuous than the surrounding text to meet visibility requirements.",rf0231,Follow node 'Sulfite Declaration',ff0222,Saccharin Disclosure
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff02,Type Size and Legibility Requirements,rf02,Belonging to node 'Type Size and Legibility Requirements',ff023,Combination of Mandatory and Nonmandatory Information,rf023,Belonging to node 'Combination of Mandatory and Nonmandatory Information',ff0222,Saccharin Disclosure,"Requires placement on a contrasting background, separate from all other label information, ensuring high visibility for consumers.",rf0231,Follow node 'Saccharin Disclosure',ff020,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff031,Type and Legibility Standards,rf031,Belonging to node 'Type and Legibility Standards',ff0311,Type Size for Mandatory Information,"Specifies the minimum type size for mandatory text based on container size:Over 3 liters: 3 mm,237 ml or less: 1 mm,These standards ensure visibility across varying container sizes.",rf0311,Follow node 'Type Size for Mandatory Information',ff0312,Legibility Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff031,Type and Legibility Standards,rf031,Belonging to node 'Type and Legibility Standards',ff0312,Legibility Requirements,"Not exceed the maximum characters per inch (e.g., 1 mm: 40 characters/inch, 2 mm: 25 characters/inch, 3 mm: 12 characters/inch).",rf0311,Follow node 'Legibility Requirements',ff030,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff032,Health Warning Statements,rf032,Belonging to node 'Health Warning Statements',ff0321,Health Warning Statement,"Includes specific type size requirements for the ""GOVERNMENT WARNING"" text:Bold and capitalized, meeting the type size rules based on container size.",rf0321,Follow node 'Health Warning Statement',ff0322,Type Size for Mandatory Information
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff032,Health Warning Statements,rf032,Belonging to node 'Health Warning Statements',ff0322,Type Size for Mandatory Information,Type Size for Mandatory Information,rf0321,Follow node 'Type Size for Mandatory Information',ff0312,Legibility Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff032,Health Warning Statements,rf032,Belonging to node 'Health Warning Statements',ff0312,Legibility Requirements,"Not exceed the maximum characters per inch (e.g., 1 mm: 40 characters/inch, 2 mm: 25 characters/inch, 3 mm: 12 characters/inch).",rf0321,Follow node 'Legibility Requirements',ff030,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff033,Combined Labeling Compliance,rf033,Belonging to node 'Combined Labeling Compliance',ff0311,Type Size for Mandatory Information,"Specifies the minimum type size for mandatory text based on container size:Over 3 liters: 3 mm,237 ml or less: 1 mm,These standards ensure visibility across varying container sizes.",rf0331,Follow node 'Type Size for Mandatory Information',ff0312,Legibility Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff033,Combined Labeling Compliance,rf033,Belonging to node 'Combined Labeling Compliance',ff0312,Legibility Requirements,"Not exceed the maximum characters per inch (e.g., 1 mm: 40 characters/inch, 2 mm: 25 characters/inch, 3 mm: 12 characters/inch).",rf0331,Follow node 'Legibility Requirements',ff0321,Health Warning Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff03,Type Size and Legibility Requirements for Health Warning Statement,rf03,Belonging to node 'Type Size and Legibility Requirements for Health Warning Statement',ff033,Combined Labeling Compliance,rf033,Belonging to node 'Combined Labeling Compliance',ff0321,Health Warning Statement,"Includes specific type size requirements for the ""GOVERNMENT WARNING"" text:Bold and capitalized, meeting the type size rules based on container size.",rf0331,Follow node 'Health Warning Statement',ff030,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-8),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-8)',ff041,Classification and Standards for Distilled Spirits,rf041,Belonging to node 'Classification and Standards for Distilled Spirits',ff0411,Class and Type Designation,"Ensures that spirits are properly categorized under ""class"" (e.g., Whisky) and ""type"" (e.g., Straight Bourbon). These must comply with the defined standards of identity.",rf0411,Follow node 'Class and Type Designation',ff0412,Neutral Spirits or Alcohol
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-9),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-9)',ff041,Classification and Standards for Distilled Spirits,rf041,Belonging to node 'Classification and Standards for Distilled Spirits',ff0412,Neutral Spirits or Alcohol,"Spirits distilled from any material at 95% alcohol by volume (190 proof) or more, bottled at a minimum of 40% alcohol by volume (80 proof).",rf0411,Follow node 'Neutral Spirits or Alcohol',ff0413,Straight Bourbon Whiskey
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-10),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-10)',ff041,Classification and Standards for Distilled Spirits,rf041,Belonging to node 'Classification and Standards for Distilled Spirits',ff0413,Straight Bourbon Whiskey,"Produced in the U.S., containing at least 51% corn, distilled to no more than 80% alcohol by volume (160 proof), and aged in new charred oak barrels for a minimum of two years.",rf0411,Follow node 'Straight Bourbon Whiskey',ff0414,Flavor Labeling Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-11),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-11)',ff041,Classification and Standards for Distilled Spirits,rf041,Belonging to node 'Classification and Standards for Distilled Spirits',ff0414,Flavor Labeling Requirements,"All flavoring materials must be explicitly labeled (e.g., ""Cherry Flavored Whiskey""), ensuring clarity for consumers.",rf0411,Follow node 'Flavor Labeling Requirements',ff040,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-12),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-12)',ff042,Labeling and Marketing Compliance,rf042,Belonging to node 'Labeling and Marketing Compliance',ff0411,Class and Type Designation,"Ensures that spirits are properly categorized under ""class"" (e.g., Whisky) and ""type"" (e.g., Straight Bourbon). These must comply with the defined standards of identity.",rf0421,Follow node 'Class and Type Designation',ff0422,Flavor Labeling Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-13),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-13)',ff042,Labeling and Marketing Compliance,rf042,Belonging to node 'Labeling and Marketing Compliance',ff0422,Flavor Labeling Requirements,"Ensures compliance with flavor disclosure rules, with an emphasis on consumer transparency.",rf0421,Follow node 'Flavor Labeling Requirements',ff0423,Storage and Aging Standards
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-14),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-14)',ff042,Labeling and Marketing Compliance,rf042,Belonging to node 'Labeling and Marketing Compliance',ff0423,Storage and Aging Standards,"Details the specific conditions under which spirits must be stored (e.g., charred oak containers) to meet labeling claims like ""Straight Whiskey"" or ""Aged Whiskey.""",rf0421,Follow node 'Storage and Aging Standards',ff0413,Straight Bourbon Whiskey
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-15),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-15)',ff042,Labeling and Marketing Compliance,rf042,Belonging to node 'Labeling and Marketing Compliance',ff0413,Straight Bourbon Whiskey,"Produced in the U.S., containing at least 51% corn, distilled to no more than 80% alcohol by volume (160 proof), and aged in new charred oak barrels for a minimum of two years.",rf0421,Follow node 'Straight Bourbon Whiskey',ff040,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-16),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-16)',ff043,Production Standards for Distilled Spirits,rf043,Belonging to node 'Production Standards for Distilled Spirits',ff0412,Neutral Spirits or Alcohol,"Spirits distilled from any material at 95% alcohol by volume (190 proof) or more, bottled at a minimum of 40% alcohol by volume (80 proof).",rf0431,Follow node 'Neutral Spirits or Alcohol',ff0413,Straight Bourbon Whiskey
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-17),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-17)',ff043,Production Standards for Distilled Spirits,rf043,Belonging to node 'Production Standards for Distilled Spirits',ff0413,Straight Bourbon Whiskey,"Produced in the U.S., containing at least 51% corn, distilled to no more than 80% alcohol by volume (160 proof), and aged in new charred oak barrels for a minimum of two years.",rf0431,Follow node 'Straight Bourbon Whiskey',ff0423,Storage and Aging Standards
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff04,Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-18),rf04,Belonging to node 'Class and Type Designation (For updated guidance on Ouzo and Aquavit see TTB G 2018-18)',ff043,Production Standards for Distilled Spirits,rf043,Belonging to node 'Production Standards for Distilled Spirits',ff0423,Storage and Aging Standards,"Details the specific conditions under which spirits must be stored (e.g., charred oak containers) to meet labeling claims like ""Straight Whiskey"" or ""Aged Whiskey.""",rf0431,Follow node 'Storage and Aging Standards',ff040,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff051,Domestic Distilled Spirits Labeling,rf051,Belonging to node 'Domestic Distilled Spirits Labeling',ff0511,Principal Place of Business,The principal place of business address may be used on labels instead of the production premises' address for domestic spirits. The address must appear clearly and consistently across all labels.,rf0511,Follow node 'Principal Place of Business',ff0512,Conditions for Address Usage
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff051,Domestic Distilled Spirits Labeling,rf051,Belonging to node 'Domestic Distilled Spirits Labeling',ff0512,Conditions for Address Usage,"Requires that the location of production operations is indicated by printing, coding, or other markings on the label or container. The coding system must be filed with the Chief, National Revenue Center.",rf0511,Follow node 'Conditions for Address Usage',ff0513,Label Name and Address Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff051,Domestic Distilled Spirits Labeling,rf051,Belonging to node 'Domestic Distilled Spirits Labeling',ff0513,Label Name and Address Statement,"Includes the name of the distiller, blender, maker, or packer, along with either the premises' address or the principal place of business address.",rf0511,Follow node 'Label Name and Address Statement',ff050,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff052,Imported Distilled Spirits Labeling,rf052,Belonging to node 'Imported Distilled Spirits Labeling',ff0511,Principal Place of Business,The principal place of business address may be used on labels instead of the production premises' address for domestic spirits. The address must appear clearly and consistently across all labels.,rf0521,Follow node 'Principal Place of Business',ff0512,Conditions for Address Usage
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff052,Imported Distilled Spirits Labeling,rf052,Belonging to node 'Imported Distilled Spirits Labeling',ff0512,Conditions for Address Usage,"Requires that the location of production operations is indicated by printing, coding, or other markings on the label or container. The coding system must be filed with the Chief, National Revenue Center.",rf0521,Follow node 'Conditions for Address Usage',ff0523,Contract Bottling Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff052,Imported Distilled Spirits Labeling,rf052,Belonging to node 'Imported Distilled Spirits Labeling',ff0523,Contract Bottling Requirements,"For imported spirits bottled after importation, the contract bottler must include the name of the importing company and the principal place of business on the label.",rf0521,Follow node 'Contract Bottling Requirements',ff050,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff053,Contract Bottling Procedures,rf053,Belonging to node 'Contract Bottling Procedures',ff0523,Contract Bottling Requirements,"For imported spirits bottled after importation, the contract bottler must include the name of the importing company and the principal place of business on the label.",rf0531,Follow node 'Contract Bottling Requirements',ff0513,Label Name and Address Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff053,Contract Bottling Procedures,rf053,Belonging to node 'Contract Bottling Procedures',ff0513,Label Name and Address Statement,"Includes the name of the distiller, blender, maker, or packer, along with either the premises' address or the principal place of business address.",rf0531,Follow node 'Label Name and Address Statement',ff0511,Principal Place of Business
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff05,Name and Address,rf05,Belonging to node 'Name and Address',ff053,Contract Bottling Procedures,rf053,Belonging to node 'Contract Bottling Procedures',ff0511,Principal Place of Business,The principal place of business address may be used on labels instead of the production premises' address for domestic spirits. The address must appear clearly and consistently across all labels.,rf0531,Follow node 'Principal Place of Business',ff050,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff061,Current Standards of Fill,rf061,Belonging to node 'Current Standards of Fill',ff0611,Standards of Fill,"Lists the authorized container sizes for distilled spirits, including:1.75 liters, 1 liter, 750 ml, 375 ml, 200 ml, 100 ml, and 50 ml for non-cans.355 ml, 200 ml, 100 ml, and 50 ml for cans.",rf0611,Follow node 'Standards of Fill',ff0612,Net Contents Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff061,Current Standards of Fill,rf061,Belonging to node 'Current Standards of Fill',ff0612,Net Contents Statement,"Requires the net contents to appear prominently on the front label for all containers, ensuring clarity and compliance with labeling standards.",rf0611,Follow node 'Net Contents Statement',ff060,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff062,Pre-1980 Standards of Fill,rf062,Belonging to node 'Pre-1980 Standards of Fill',ff0621,Standards of Fill,"Includes historical sizes such as:1 gallon, 4/5 quart, 1 quart, 4/5 pint, 1 pint, ? pint, and 1/8 pint for distilled spirits.No standards existed for liqueurs/cordials, bitters, or distilled spirits specialties.",rf0621,Follow node 'Standards of Fill',ff0622,Net Contents Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff062,Pre-1981 Standards of Fill,rf062,Belonging to node 'Pre-1981 Standards of Fill',ff0622,Net Contents Statement,"Requires that net contents appear on the front of containers for distilled spirits bottled before January 1, 1980.",rf0621,Follow node 'Net Contents Statement',ff0623,Documentation Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff062,Pre-1982 Standards of Fill,rf062,Belonging to node 'Pre-1982 Standards of Fill',ff0623,Documentation Requirements,"Specifies the need for documentation to prove bottling dates, such as bottling records for domestic spirits or certificates from certifying officials for imported spirits.",rf0621,Follow node 'Documentation Requirements',ff060,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff063,Documentation Compliance,rf063,Belonging to node 'Documentation Compliance',ff0631,Documentation Requirements,"For domestic spirits, bottling records must accompany applications for certificates of label approval (COLA).For imported spirits, bottling date certificates must be issued by authorized officials from the country of origin or bottling.",rf0631,Follow node 'Documentation Requirements',ff0612,Net Contents Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff06,Standards of Fill,rf06,Belonging to node 'Standards of Fill',ff063,Documentation Compliance,rf063,Belonging to node 'Documentation Compliance',ff0612,Net Contents Statement,"Requires the net contents to appear prominently on the front label for all containers, ensuring clarity and compliance with labeling standards.",rf0631,Follow node 'Net Contents Statement',ff060,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff071,Harmless Additives in Distilled Spirits,rf071,Belonging to node 'Harmless Additives in Distilled Spirits',ff0711,Harmless Coloring Materials,"Coloring materials approved by the FDA, categorized as certified (e.g., FD&C Blue #1, FD&C Yellow #5) or non-certified (e.g., Annatto Extract, Caramel). These are used to enhance product appearance without altering the class or type when added within the allowable limits.",rf0711,Follow node 'Harmless Coloring Materials',ff0712,Flavoring Materials
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff071,Harmless Additives in Distilled Spirits,rf071,Belonging to node 'Harmless Additives in Distilled Spirits',ff0712,Flavoring Materials,"Includes essential oils, oleoresins, fruit juices, and commercially prepared flavors. Approved by the FDA or affirmed as GRAS (Generally Recognized as Safe). Used to define the product's flavor profile while ensuring compliance with labeling laws.",rf0711,Follow node 'Flavoring Materials',ff0713,Blending Materials
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff071,Harmless Additives in Distilled Spirits,rf071,Belonging to node 'Harmless Additives in Distilled Spirits',ff0713,Blending Materials,"Includes materials like wine and sugar, added to achieve consistency in flavor or color. Additions must not exceed 2?% by volume unless specified otherwise.",rf0711,Follow node 'Blending Materials',ff0714,Label Disclosure Requirements
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff071,Harmless Additives in Distilled Spirits,rf071,Belonging to node 'Harmless Additives in Distilled Spirits',ff0714,Label Disclosure Requirements,"Ensures transparency in declaring the addition of coloring, flavoring, or blending materials. Specific materials such as caramel or sugar may require explicit label statements depending on their volume and type.",rf0711,Follow node 'Label Disclosure Requirements',ff070,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff072,Labeling and Regulatory Compliance,rf072,Belonging to node 'Labeling and Regulatory Compliance',ff0714,Label Disclosure Requirements,"Ensures transparency in declaring the addition of coloring, flavoring, or blending materials. Specific materials such as caramel or sugar may require explicit label statements depending on their volume and type.",rf0721,Follow node 'Label Disclosure Requirements',ff0712,Flavoring Materials
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff072,Labeling and Regulatory Compliance,rf072,Belonging to node 'Labeling and Regulatory Compliance',ff0712,Flavoring Materials,"Includes essential oils, oleoresins, fruit juices, and commercially prepared flavors. Approved by the FDA or affirmed as GRAS (Generally Recognized as Safe). Used to define the product's flavor profile while ensuring compliance with labeling laws.",rf0721,Follow node 'Flavoring Materials',ff0713,Blending Materials
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff072,Labeling and Regulatory Compliance,rf072,Belonging to node 'Labeling and Regulatory Compliance',ff0713,Blending Materials,"Includes materials like wine and sugar, added to achieve consistency in flavor or color. Additions must not exceed 2?% by volume unless specified otherwise.",rf0721,Follow node 'Blending Materials',ff070,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff073,Standards for Specialty Spirits,rf073,Belonging to node 'Standards for Specialty Spirits',ff0711,Harmless Coloring Materials,"Coloring materials approved by the FDA, categorized as certified (e.g., FD&C Blue #1, FD&C Yellow #5) or non-certified (e.g., Annatto Extract, Caramel). These are used to enhance product appearance without altering the class or type when added within the allowable limits.",rf0731,Follow node 'Harmless Coloring Materials',ff0712,Flavoring Materials
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff073,Standards for Specialty Spirits,rf073,Belonging to node 'Standards for Specialty Spirits',ff0712,Flavoring Materials,"Includes essential oils, oleoresins, fruit juices, and commercially prepared flavors. Approved by the FDA or affirmed as GRAS (Generally Recognized as Safe). Used to define the product's flavor profile while ensuring compliance with labeling laws.",rf0731,Follow node 'Flavoring Materials',ff0713,Blending Materials
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff07,Coloring/Flavoring/Blending Materials,rf07,Belonging to node 'Coloring/Flavoring/Blending Materials',ff073,Standards for Specialty Spirits,rf073,Belonging to node 'Standards for Specialty Spirits',ff0713,Blending Materials,"Includes materials like wine and sugar, added to achieve consistency in flavor or color. Additions must not exceed 2?% by volume unless specified otherwise.",rf0731,Follow node 'Blending Materials',ff070,End
